timestamp,open,high,low,close,volume
2022-07-05 00:00:00+00:00,20212.81,20725.51,19284.32,20158.69,931653558.35
2022-07-06 00:00:00+00:00,20158.69,20637.99,19749.93,20545.04,794040793.32
2022-07-07 00:00:00+00:00,20545.04,21840.22,20242.62,21611.8,1059807101.57
2022-07-08 00:00:00+00:00,21611.8,22377.17,21183.19,21592.65,1233183200.22
2022-07-09 00:00:00+00:00,21592.65,21942.8,21328.96,21582.17,455218724.75
2022-07-10 00:00:00+00:00,21582.17,21591.09,20671.26,20846.53,485593616.02
2022-07-11 00:00:00+00:00,20846.53,20852.04,19872.03,19944.25,756481179.49
2022-07-12 00:00:00+00:00,19944.25,20036.49,19230.29,19309.71,873486517.39
2022-07-13 00:00:00+00:00,19309.71,20274.83,18919.1,20230.81,1176644137.94
2022-07-14 00:00:00+00:00,20230.81,20869.51,19620.06,20577.38,1021414563.11
2022-07-15 00:00:00+00:00,20577.38,21185.15,20373.45,20827.27,747216252.44
2022-07-16 00:00:00+00:00,20827.27,21574.75,20481.02,21199.01,586102523.47
2022-07-17 00:00:00+00:00,21199.01,21658.47,20752.85,20792.81,544609266.04
2022-07-18 00:00:00+00:00,20792.81,22749.06,20760.73,22447.39,1466428849.49
2022-07-19 00:00:00+00:00,22447.39,23790.89,21588.2,23399.91,1796378775.92
2022-07-20 00:00:00+00:00,23399.91,24276.14,22923.14,23222.77,1752951921.32
2022-07-21 00:00:00+00:00,23222.77,23419.67,22348.64,23153.54,1201004931.31
2022-07-22 00:00:00+00:00,23153.54,23749.68,22513.01,22686.32,987692728.11
2022-07-23 00:00:00+00:00,22686.32,22997.6,21953.76,22452.14,577941932.27
2022-07-24 00:00:00+00:00,22452.14,23012.74,22270.07,22585.4,504031294.93
2022-07-25 00:00:00+00:00,22585.4,22660.92,21268.28,21305.59,940453686.83
2022-07-26 00:00:00+00:00,21305.59,21341.58,20733.24,21258.08,809969148.7
2022-07-27 00:00:00+00:00,21258.08,23101.9,21049.67,22960.19,1159394788.9
2022-07-28 00:00:00+00:00,22960.19,24196.42,22599.92,23855.65,1303025378.67
2022-07-29 00:00:00+00:00,23855.65,24416.37,23444.29,23769.15,1011106548.39
2022-07-30 00:00:00+00:00,23769.15,24619.11,23521.46,23646.03,778025187.47
2022-07-31 00:00:00+00:00,23646.03,24187.18,23243.11,23308.14,545406548.92
2022-08-01 00:00:00+00:00,23308.14,23504.29,22866.94,23271.57,730342406.93
2022-08-02 00:00:00+00:00,23271.57,23451.58,22668.87,22991.49,787698099.6
2022-08-03 00:00:00+00:00,22991.49,23615.71,22695.67,22825.25,1039306431.63
2022-08-04 00:00:00+00:00,22825.25,23228.89,22418.27,22622.99,835033359.1
2022-08-05 00:00:00+00:00,22622.99,23473.92,22590.7,23319.22,1166014614.12
2022-08-06 00:00:00+00:00,23319.22,23350.56,22922.93,22956.4,400822462.12
2022-08-07 00:00:00+00:00,22956.4,23400.38,22854.01,23179.86,388274452.92
2022-08-08 00:00:00+00:00,23179.86,24244.59,23162.43,23817.72,976262666.12
2022-08-09 00:00:00+00:00,23817.72,23923.56,22881.18,23156.66,894336181.98
2022-08-10 00:00:00+00:00,23156.66,24216.73,22674.6,23959.67,1241926276.36
2022-08-11 00:00:00+00:00,23959.67,24895.61,23867.0,23943.36,1338354341.04
2022-08-12 00:00:00+00:00,23943.36,24458.75,23609.84,24412.17,816924712.5
2022-08-13 00:00:00+00:00,24412.17,24892.27,24306.08,24449.86,710217434.56
2022-08-14 00:00:00+00:00,24449.86,25012.36,24160.64,24313.71,886604908.12
2022-08-15 00:00:00+00:00,24313.71,25203.38,23783.19,24101.69,1331189946.12
2022-08-16 00:00:00+00:00,24101.69,24247.12,23673.2,23858.64,874700819.79
2022-08-17 00:00:00+00:00,23858.64,24442.02,23185.14,23338.03,1079499588.63
2022-08-18 00:00:00+00:00,23338.03,23595.74,23115.03,23201.51,582346641.96
2022-08-19 00:00:00+00:00,23201.51,23202.7,20801.31,20833.43,1770449474.07
2022-08-20 00:00:00+00:00,20833.43,21361.45,20772.5,21142.06,803223608.15
